,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender,genre,corpus_type
2534,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/2004 - Saratoga - El clan de la lucha - Si Amaneciera-18.wav,2004 - Saratoga - El clan de la lucha - Si Amaneciera-18,gel-voi,1.0,1,882000,44.1,20,0.0007936507936507,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/2004 - Saratoga - El clan de la lucha - Si Amaneciera-18_MS2024.mat,2004 - Saratoga - El clan de la lucha - Si Amaneciera,,,music
2535,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/05-Come Away With Me-8.wav,05-Come Away With Me-8,gel-pia,0.0,1,882000,44.1,20,0.004625850340136,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/05-Come Away With Me-8_MS2024.mat,05-Come Away With Me,,,music
2536,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Sonny Rollins - 05 - Sonnysphere-7.wav,Sonny Rollins - 05 - Sonnysphere-7,pia-sax,0.0,1,882000,44.1,20,0.0029931972789115,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Sonny Rollins - 05 - Sonnysphere-7_MS2024.mat,Sonny Rollins - 05 - Sonnysphere,,,music
2537,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/03 -  robert fripp, brian eno - evening star-4.wav","03 -  robert fripp, brian eno - evening star-4",gac-gel,0.0,1,882000,44.1,20,0.001859410430839,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/03 -  robert fripp, brian eno - evening star-4_MS2024.mat","03 -  robert fripp, brian eno - evening star",,,music
2538,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/B_B__King_-_The_Ultimate_Collection_-_11_-_The_Thrill_Is_Gone-9.wav,B_B__King_-_The_Ultimate_Collection_-_11_-_The_Thrill_Is_Gone-9,gel-org-voi,1.0,1,882000,44.1,20,0.0038321995464852,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/B_B__King_-_The_Ultimate_Collection_-_11_-_The_Thrill_Is_Gone-9_MS2024.mat,B_B__King_-_The_Ultimate_Collection_-_11_-_The_Thrill_Is_Gone,,,music
2539,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02 bwv 1068 air on g string-3.wav,02 bwv 1068 air on g string-3,cel-vio,0.0,1,882000,44.1,20,0.0029251700680272,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 bwv 1068 air on g string-3_MS2024.mat,02 bwv 1068 air on g string,,,music
2540,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/James Galway - _Pennywhistle Jig_-9.wav,James Galway - _Pennywhistle Jig_-9,flu-gac,0.0,1,705600,44.1,16,0.0013378684807256,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/James Galway - _Pennywhistle Jig_-9_MS2024.mat,James Galway - _Pennywhistle Jig_,,,music
2541,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Gnawa Diffussion - Bleu blanc gyrophare-11.wav,Gnawa Diffussion - Bleu blanc gyrophare-11,flu-gac,0.0,1,705600,44.1,16,0.0052834467120181,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Gnawa Diffussion - Bleu blanc gyrophare-11_MS2024.mat,Gnawa Diffussion - Bleu blanc gyrophare,,,music
2542,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Schoenberg - Nacht-1.wav,Schoenberg - Nacht-1,pia,0.0,1,352800,44.1,8,0.0070294784580498,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Schoenberg - Nacht-1_MS2024.mat,Schoenberg - Nacht,,,music
2543,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/1992 - Blind Guardian - Somewhere Far Beyond - The Bard_s Song (In The Forest)-5.wav,1992 - Blind Guardian - Somewhere Far Beyond - The Bard_s Song (In The Forest)-5,gac-voi,1.0,1,882000,44.1,20,0.0021541950113378,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/1992 - Blind Guardian - Somewhere Far Beyond - The Bard_s Song (In The Forest)-5_MS2024.mat,1992 - Blind Guardian - Somewhere Far Beyond - The Bard_s Song (In The Forest),,,music
2544,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/102 - killing joke - love like blood-1.wav,102 - killing joke - love like blood-1,org,0.0,1,176400,44.1,4,0.0012018140589569,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/102 - killing joke - love like blood-1_MS2024.mat,102 - killing joke - love like blood,,,music
2545,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Chuck Mangione_Feels So Good_Feels So Good-22.wav,01 Chuck Mangione_Feels So Good_Feels So Good-22,gac-gel,0.0,1,882000,44.1,20,0.0026530612244897,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Chuck Mangione_Feels So Good_Feels So Good-22_MS2024.mat,01 Chuck Mangione_Feels So Good_Feels So Good,,,music
2546,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/03 -  robert fripp, brian eno - evening star-10.wav","03 -  robert fripp, brian eno - evening star-10",gac-gel,0.0,1,882000,44.1,20,0.0011111111111111,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/03 -  robert fripp, brian eno - evening star-10_MS2024.mat","03 -  robert fripp, brian eno - evening star",,,music
2547,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Depeche Mode - Personal Jesus-2.wav,Depeche Mode - Personal Jesus-2,gel,0.0,1,176400,44.1,4,0.0012471655328798,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Depeche Mode - Personal Jesus-2_MS2024.mat,Depeche Mode - Personal Jesus,,,music
2548,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - Lali Puna - Faking the Books-24.wav,06 - Lali Puna - Faking the Books-24,gac,0.0,1,882000,44.1,20,0.0014058956916099,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - Lali Puna - Faking the Books-24_MS2024.mat,06 - Lali Puna - Faking the Books,,,music
2549,"data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Julian Bream - Albeniz- Mallorca, Opus 202-16.wav","01 Julian Bream - Albeniz- Mallorca, Opus 202-16",gac,0.0,1,882000,44.1,20,0.0131065759637188,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/01 Julian Bream - Albeniz- Mallorca, Opus 202-16_MS2024.mat","01 Julian Bream - Albeniz- Mallorca, Opus 202",,,music
2550,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/1998 - Blind Guardian - Nightfall In Middle-Earth -  Mirror Mirror-18.wav,1998 - Blind Guardian - Nightfall In Middle-Earth -  Mirror Mirror-18,gel,0.0,1,882000,44.1,20,0.0006802721088435,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/1998 - Blind Guardian - Nightfall In Middle-Earth -  Mirror Mirror-18_MS2024.mat,1998 - Blind Guardian - Nightfall In Middle-Earth -  Mirror Mirror,,,music
2551,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06-Confirmation-11.wav,06-Confirmation-11,pia-sax,0.0,1,882000,44.1,20,0.0019727891156462,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06-Confirmation-11_MS2024.mat,06-Confirmation,,,music
2552,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Leo Kottke - Leo Kottke - Ojo-6.wav,Leo Kottke - Leo Kottke - Ojo-6,gac,0.0,1,882000,44.1,20,0.0021995464852607,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Leo Kottke - Leo Kottke - Ojo-6_MS2024.mat,Leo Kottke - Leo Kottke - Ojo,,,music
2553,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Tool - Lateralis-27.wav,Tool - Lateralis-27,gel,0.0,1,352800,44.1,8,0.0009977324263038,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Tool - Lateralis-27_MS2024.mat,Tool - Lateralis,,,music
2554,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/17 - Sur le fil-1.wav,17 - Sur le fil-1,pia,0.0,1,882000,44.1,20,0.1203174603174603,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/17 - Sur le fil-1_MS2024.mat,17 - Sur le fil,,,music
2555,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Jaga Jazzist - Mikado-14.wav,Jaga Jazzist - Mikado-14,gel,0.0,1,882000,44.1,20,0.0008843537414965,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Jaga Jazzist - Mikado-14_MS2024.mat,Jaga Jazzist - Mikado,,,music
2556,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/105-new_order-blue_monday-uf-28.wav,105-new_order-blue_monday-uf-28,gel,0.0,1,882000,44.1,20,0.0008163265306122,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/105-new_order-blue_monday-uf-28_MS2024.mat,105-new_order-blue_monday-uf,,,music
2557,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Roadgame-17.wav,01 - Roadgame-17,pia-sax,0.0,1,882000,44.1,20,0.0022448979591836,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Roadgame-17_MS2024.mat,01 - Roadgame,,,music
2558,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Jaga Jazzist - Mikado-23.wav,Jaga Jazzist - Mikado-23,gel-tru,0.0,1,176400,44.1,4,0.0012244897959183,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Jaga Jazzist - Mikado-23_MS2024.mat,Jaga Jazzist - Mikado,,,music
2559,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Yngwie Malmsteen - Gimme gimme gimme-7.wav,Yngwie Malmsteen - Gimme gimme gimme-7,gel-voi,1.0,1,882000,44.1,20,0.0007709750566893,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Yngwie Malmsteen - Gimme gimme gimme-7_MS2024.mat,Yngwie Malmsteen - Gimme gimme gimme,,,music
2560,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Tool - Lateralis-10.wav,Tool - Lateralis-10,gel,0.0,1,705600,44.1,16,0.0217006802721088,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Tool - Lateralis-10_MS2024.mat,Tool - Lateralis,,,music
2561,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Good Vibrations-21.wav,01 Good Vibrations-21,gel-org,0.0,1,882000,44.1,20,0.0018367346938775,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Good Vibrations-21_MS2024.mat,01 Good Vibrations,,,music
2562,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-39.wav","05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-39",pia,0.0,1,882000,44.1,20,0.6009070294784581,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-39_MS2024.mat","05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto",,,music
2563,"data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Julian Bream - Albeniz- Mallorca, Opus 202-21.wav","01 Julian Bream - Albeniz- Mallorca, Opus 202-21",gac,0.0,1,882000,44.1,20,0.3568480725623583,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/01 Julian Bream - Albeniz- Mallorca, Opus 202-21_MS2024.mat","01 Julian Bream - Albeniz- Mallorca, Opus 202",,,music
2564,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - the human league - reproduction - empire state human-3.wav,06 - the human league - reproduction - empire state human-3,voi,1.0,1,352800,44.1,8,0.0090702947845804,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - the human league - reproduction - empire state human-3_MS2024.mat,06 - the human league - reproduction - empire state human,,,music
2565,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02. School Boy-2.wav,02. School Boy-2,pia-tru,0.0,1,529200,44.1,12,0.0833560090702947,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02. School Boy-2_MS2024.mat,02. School Boy,,,music
2566,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/john_coltrane-01-a_love_supreme_part_1-rns-1.wav,john_coltrane-01-a_love_supreme_part_1-rns-1,pia-sax,0.0,1,352800,44.1,8,0.0025623582766439,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/john_coltrane-01-a_love_supreme_part_1-rns-1_MS2024.mat,john_coltrane-01-a_love_supreme_part_1-rns,,,music
2567,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/08-Concerto in A major, K 219 -2- Adagio-19.wav","08-Concerto in A major, K 219 -2- Adagio-19",cla-vio,0.0,1,705600,44.1,16,0.0019501133786848,16,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/08-Concerto in A major, K 219 -2- Adagio-19_MS2024.mat","08-Concerto in A major, K 219 -2- Adagio",,,music
2568,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. destroy everything you touch (single mix)-8.wav,01. destroy everything you touch (single mix)-8,voi,1.0,1,882000,44.1,20,0.0007482993197278,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. destroy everything you touch (single mix)-8_MS2024.mat,01. destroy everything you touch (single mix),,,music
2569,"data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy, Violin Sonata - 1 Allegro vivo-5.wav","Debussy, Violin Sonata - 1 Allegro vivo-5",pia-vio,0.0,1,882000,44.1,20,0.0044671201814058,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/Debussy, Violin Sonata - 1 Allegro vivo-5_MS2024.mat","Debussy, Violin Sonata - 1 Allegro vivo",,,music
2570,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01) Bert Jansch - Avocet-59.wav,01) Bert Jansch - Avocet-59,gac,0.0,1,882000,44.1,20,0.0053968253968253,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01) Bert Jansch - Avocet-59_MS2024.mat,01) Bert Jansch - Avocet,,,music
2571,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/gyorgy ligeti- atmospheres-15.wav,gyorgy ligeti- atmospheres-15,cla-flu-tru,0.0,1,882000,44.1,20,0.0011111111111111,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/gyorgy ligeti- atmospheres-15_MS2024.mat,gyorgy ligeti- atmospheres,,,music
2572,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/207-Dave Douglas-The Jones-9.wav,207-Dave Douglas-The Jones-9,org,0.0,1,882000,44.1,20,0.0020181405895691,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/207-Dave Douglas-The Jones-9_MS2024.mat,207-Dave Douglas-The Jones,,,music
2573,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/21 La Lluna La Pruna _ Plou I Fa Sol _ Sol Solet-5.wav,21 La Lluna La Pruna _ Plou I Fa Sol _ Sol Solet-5,gel,0.0,1,176400,44.1,4,0.007891156462585,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/21 La Lluna La Pruna _ Plou I Fa Sol _ Sol Solet-5_MS2024.mat,21 La Lluna La Pruna _ Plou I Fa Sol _ Sol Solet,,,music
2574,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/edgar froese - epsilon in malaysian pale 1-19.wav,edgar froese - epsilon in malaysian pale 1-19,flu,0.0,1,882000,44.1,20,0.0021768707482993,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/edgar froese - epsilon in malaysian pale 1-19_MS2024.mat,edgar froese - epsilon in malaysian pale 1,,,music
2575,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/02 - And The Body Will Die-13.wav,02 - And The Body Will Die-13,gel,0.0,1,705600,44.1,16,0.0042857142857142,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 - And The Body Will Die-13_MS2024.mat,02 - And The Body Will Die,,,music
2576,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Don_t Get Around Much Anymore-14.wav,01 Don_t Get Around Much Anymore-14,pia,0.0,1,882000,44.1,20,0.0084580498866213,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Don_t Get Around Much Anymore-14_MS2024.mat,01 Don_t Get Around Much Anymore,,,music
2577,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04.Mira - ANDREW HILL-2.wav,04.Mira - ANDREW HILL-2,pia-sax-tru,0.0,1,882000,44.1,20,0.0159863945578231,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04.Mira - ANDREW HILL-2_MS2024.mat,04.Mira - ANDREW HILL,,,music
2578,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. sensing-9.wav,01. sensing-9,pia-sax,0.0,1,882000,44.1,20,0.003219954648526,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. sensing-9_MS2024.mat,01. sensing,,,music
2579,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Blue Train-4.wav,01 Blue Train-4,pia-sax,0.0,1,882000,44.1,20,0.0111111111111111,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Blue Train-4_MS2024.mat,01 Blue Train,,,music
2580,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn-3.wav,kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn-3,voi,1.0,1,882000,44.1,20,0.0050566893424036,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn-3_MS2024.mat,kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn,,,music
2581,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/00 - gold fronts-4.wav,00 - gold fronts-4,gel-voi,1.0,1,882000,44.1,20,0.0024943310657596,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/00 - gold fronts-4_MS2024.mat,00 - gold fronts,,,music
2582,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Jelly Roll Morton - Honky Tonk Blues-22.wav,Jelly Roll Morton - Honky Tonk Blues-22,pia-voi,1.0,1,882000,44.1,20,0.0894557823129251,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Jelly Roll Morton - Honky Tonk Blues-22_MS2024.mat,Jelly Roll Morton - Honky Tonk Blues,,,music
2583,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Emily-20.wav,01 Emily-20,cel-vio-voi,1.0,1,882000,44.1,20,0.0040816326530612,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Emily-20_MS2024.mat,01 Emily,,,music
2584,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/nine inch nails - the fragile cd1 - 12 - the great below-6.wav,nine inch nails - the fragile cd1 - 12 - the great below-6,voi,1.0,1,352800,44.1,8,0.0031292517006802,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/nine inch nails - the fragile cd1 - 12 - the great below-6_MS2024.mat,nine inch nails - the fragile cd1 - 12 - the great below,,,music
2585,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Booker T. Jones - Pound It Out-8.wav,01 Booker T. Jones - Pound It Out-8,gel-org,0.0,1,882000,44.1,20,0.0024263038548752,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Booker T. Jones - Pound It Out-8_MS2024.mat,01 Booker T. Jones - Pound It Out,,,music
2586,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/02 - Bo-Do-17.wav,02 - Bo-Do-17,flu-pia,0.0,1,882000,44.1,20,0.049750566893424,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 - Bo-Do-17_MS2024.mat,02 - Bo-Do,,,music
2587,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - Lali Puna - Faking the Books-4.wav,06 - Lali Puna - Faking the Books-4,voi,1.0,1,882000,44.1,20,0.0024489795918367,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - Lali Puna - Faking the Books-4_MS2024.mat,06 - Lali Puna - Faking the Books,,,music
2588,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/radiohead - 01 - airbag-11.wav,radiohead - 01 - airbag-11,voi,1.0,1,882000,44.1,20,0.0007256235827664,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/radiohead - 01 - airbag-11_MS2024.mat,radiohead - 01 - airbag,,,music
2589,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02. School Boy-12.wav,02. School Boy-12,pia,0.0,1,882000,44.1,20,0.007891156462585,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02. School Boy-12_MS2024.mat,02. School Boy,,,music
2590,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Fingerstyle Guitar Magazine #47 - 01 - Liona Boyd - Carretera Libertad-6.wav,Fingerstyle Guitar Magazine #47 - 01 - Liona Boyd - Carretera Libertad-6,gac,0.0,1,882000,44.1,20,0.0033560090702947,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Fingerstyle Guitar Magazine #47 - 01 - Liona Boyd - Carretera Libertad-6_MS2024.mat,Fingerstyle Guitar Magazine #47 - 01 - Liona Boyd - Carretera Libertad,,,music
2591,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04 The Czar-28.wav,04 The Czar-28,gel,0.0,1,705600,44.1,16,0.001156462585034,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04 The Czar-28_MS2024.mat,04 The Czar,,,music
2592,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/meshuggah - catch 33 - 13 - sum-1.wav,meshuggah - catch 33 - 13 - sum-1,gel-voi,1.0,1,705600,44.1,16,0.0272335600907029,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/meshuggah - catch 33 - 13 - sum-1_MS2024.mat,meshuggah - catch 33 - 13 - sum,,,music
2593,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy - Arabesque-4.wav,Debussy - Arabesque-4,pia,0.0,1,882000,44.1,20,0.5915873015873016,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Debussy - Arabesque-4_MS2024.mat,Debussy - Arabesque,,,music
2594,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/02 - Bo-Do-4.wav,02 - Bo-Do-4,gel-pia,0.0,1,882000,44.1,20,0.0605215419501133,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 - Bo-Do-4_MS2024.mat,02 - Bo-Do,,,music
2595,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/02 - Bo-Do-20.wav,02 - Bo-Do-20,flu-pia,0.0,1,882000,44.1,20,0.0557142857142857,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 - Bo-Do-20_MS2024.mat,02 - Bo-Do,,,music
2596,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Jelly Roll Morton - Honky Tonk Blues-15.wav,Jelly Roll Morton - Honky Tonk Blues-15,pia-voi,1.0,1,176400,44.1,4,0.0933786848072562,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Jelly Roll Morton - Honky Tonk Blues-15_MS2024.mat,Jelly Roll Morton - Honky Tonk Blues,,,music
2597,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/The Police - 01 - Synchronicity I-7.wav,The Police - 01 - Synchronicity I-7,org,0.0,1,352800,44.1,8,0.0009750566893424,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/The Police - 01 - Synchronicity I-7_MS2024.mat,The Police - 01 - Synchronicity I,,,music
2598,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Track 01-6.wav,Track 01-6,gac-voi,1.0,1,176400,44.1,4,0.0075283446712018,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Track 01-6_MS2024.mat,Track 01,,,music
2599,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Da Duh Dah-10.wav,01 - Da Duh Dah-10,pia,0.0,1,882000,44.1,20,0.0035374149659863,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Da Duh Dah-10_MS2024.mat,01 - Da Duh Dah,,,music
2600,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. In The Crease-18.wav,01. In The Crease-18,pia-sax,0.0,1,882000,44.1,20,0.0026077097505668,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. In The Crease-18_MS2024.mat,01. In The Crease,,,music
2601,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Yngwie Malmsteen - Gimme gimme gimme-11.wav,Yngwie Malmsteen - Gimme gimme gimme-11,gel,0.0,1,882000,44.1,20,0.000657596371882,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Yngwie Malmsteen - Gimme gimme gimme-11_MS2024.mat,Yngwie Malmsteen - Gimme gimme gimme,,,music
2602,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar-4.wav,The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar-4,pia,0.0,1,529200,44.1,12,0.0128798185941043,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar-4_MS2024.mat,The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar,,,music
2603,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. Caravan-2.wav,01. Caravan-2,gel,0.0,1,882000,44.1,20,0.0041950113378684,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. Caravan-2_MS2024.mat,01. Caravan,,,music
2604,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/AC DC (Back In Black) -01- Hells Bells-19.wav,AC DC (Back In Black) -01- Hells Bells-19,gel-voi,1.0,1,882000,44.1,20,0.0009523809523809,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/AC DC (Back In Black) -01- Hells Bells-19_MS2024.mat,AC DC (Back In Black) -01- Hells Bells,,,music
2605,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/12 What_ll I Do - Bud Shank And Bob-10.wav,12 What_ll I Do - Bud Shank And Bob-10,flu-gel-sax,0.0,1,176400,44.1,4,0.0033786848072562,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/12 What_ll I Do - Bud Shank And Bob-10_MS2024.mat,12 What_ll I Do - Bud Shank And Bob,,,music
